"Logger","Date","Temp"
"Bench3Plot18",2013-07-09,11.04
"Bench3Plot18",2013-07-10,11.14
"Bench3Plot18",2013-07-11,11.78
"Bench3Plot18",2013-07-12,11.36
"Bench3Plot18",2013-07-13,11.77
"Bench3Plot18",2013-07-14,10.71
"Bench3Plot18",2013-07-15,10.91
"Bench3Plot18",2013-07-16,9.97
"Bench3Plot18",2013-07-17,12.82
"Bench3Plot18",2013-07-18,12.79
"Bench3Plot18",2013-07-19,11.79
"Bench3Plot18",2013-07-20,11.25
"Bench3Plot18",2013-07-21,11.37
"Bench3Plot18",2013-07-22,11.34
"Bench3Plot18",2013-07-23,10.21
"Bench3Plot18",2013-07-24,10.16
"Bench3Plot18",2013-07-25,10.65
"Bench3Plot18",2013-07-26,11.1
"Bench3Plot18",2013-07-27,11.37
"Bench3Plot18",2013-07-28,10.68
"Bench3Plot18",2013-07-29,10.81
"Bench3Plot18",2013-07-30,11.28
"Bench3Plot18",2013-07-31,11.82
"Bench3Plot18",2013-08-01,13.41
"Bench3Plot18",2013-08-02,13.76
"Bench3Plot18",2013-08-03,12.96
"Bench3Plot18",2013-08-04,10.99
"Bench3Plot18",2013-08-05,10.68
"Bench3Plot18",2013-08-06,10.54
"Bench3Plot18",2013-08-07,10.2
"Bench3Plot18",2013-08-08,12.53
"Bench3Plot18",2013-08-09,10.87
"Bench3Plot18",2013-08-10,10.59
"Bench3Plot18",2013-08-11,12.23
"Bench3Plot18",2013-08-12,13.21
"Bench3Plot18",2013-08-13,13.86
"Bench3Plot18",2013-08-14,13.31
"Bench3Plot18",2013-08-15,14.35
"Bench3Plot18",2013-08-16,15.87
"Bench3Plot18",2013-08-17,15.4
"Bench3Plot18",2013-08-18,14.15
"Bench3Plot18",2013-08-19,13.28
"Bench3Plot18",2013-08-20,12.02
"Bench3Plot18",2013-08-21,11.13
"Bench3Plot18",2013-08-22,10.93
"Bench3Plot18",2013-08-23,13.24
"Bench3Plot18",2013-08-24,12.58
"Bench3Plot18",2013-08-25,11.8
"Bench3Plot18",2013-08-26,13.79
"Bench3Plot18",2013-08-27,15.06
"Bench3Plot18",2013-08-28,15.4
"Bench3Plot18",2013-08-29,15.29
"Bench3Plot18",2013-08-30,15.01
"Bench3Plot18",2013-08-31,13.95
"Bench3Plot18",2013-09-01,15.34
"Bench3Plot18",2013-09-02,17.07
"Bench3Plot18",2013-09-03,16.7
"Bench3Plot18",2013-09-04,17.74
"Bench3Plot18",2013-09-05,16
"Bench3Plot18",2013-09-06,16.69
"Bench3Plot18",2013-09-07,16.46
"Bench3Plot18",2013-09-08,15.69
"Bench3Plot18",2013-09-09,14.53
"Bench3Plot18",2013-09-10,13.24
"Bench3Plot18",2013-09-11,13.86
"Bench3Plot18",2013-09-12,14.03
"Bench3Plot18",2013-09-13,13.92
"Bench3Plot18",2013-09-14,13.43
"Bench3Plot18",2013-09-15,13.58
"Bench3Plot18",2013-09-16,15.74
"Bench3Plot18",2013-09-17,15.88
"Bench3Plot18",2013-09-18,14.79
"Bench3Plot18",2013-09-19,14.23
"Bench3Plot18",2013-09-20,14.26
"Bench3Plot18",2013-09-21,14.41
"Bench3Plot18",2013-09-22,14.63
"Bench3Plot18",2013-09-23,14.82
"Bench3Plot18",2013-09-24,14.47
"Bench3Plot18",2013-09-25,14.44
"Bench3Plot18",2013-09-26,14.11
"Bench3Plot18",2013-09-27,13.31
"Bench3Plot18",2013-09-28,14.86
"Bench3Plot18",2013-09-29,14.96
"Bench3Plot18",2013-09-30,14.99
"Bench3Plot18",2013-10-01,14.93
"Bench3Plot18",2013-10-02,13.96
"Bench3Plot18",2013-10-03,13.79
"Bench3Plot18",2013-10-04,13.21
"Bench3Plot18",2013-10-05,14.22
"Bench3Plot18",2013-10-06,13.99
"Bench3Plot18",2013-10-07,14.12
"Bench3Plot18",2013-10-08,13.23
"Bench3Plot18",2013-10-09,12.84
"Bench3Plot18",2013-10-10,12.93
"Bench3Plot18",2013-10-11,12.62
"Bench3Plot18",2013-10-12,12.8
"Bench3Plot18",2013-10-13,13.02
"Bench3Plot18",2013-10-14,12.66
"Bench3Plot18",2013-10-15,12.16
"Bench3Plot18",2013-10-16,11.24
"Bench3Plot18",2013-10-17,10.68
"Bench3Plot18",2013-10-18,11.17
"Bench3Plot18",2013-10-19,10.57
"Bench3Plot18",2013-10-20,10.17
"Bench3Plot18",2013-10-21,9.57
"Bench3Plot18",2013-10-22,10.2
"Bench3Plot18",2013-10-23,10.2
"Bench3Plot18",2013-10-24,10.41
"Bench3Plot18",2013-10-25,10.56
"Bench3Plot18",2013-10-26,10.99
"Bench3Plot18",2013-10-27,9.94
"Bench3Plot18",2013-10-28,9.45
"Bench3Plot18",2013-10-29,9.39
"Bench3Plot18",2013-10-30,9.07
"Bench3Plot18",2013-10-31,10.23
"Bench3Plot18",2013-11-01,10.76
"Bench3Plot18",2013-11-02,10.48
"Bench3Plot18",2013-11-03,9.28
"Bench3Plot18",2013-11-04,9.85
"Bench3Plot18",2013-11-05,10.56
"Bench3Plot18",2013-11-06,10.78
"Bench3Plot18",2013-11-07,10.16
"Bench3Plot18",2013-11-08,10.04
"Bench3Plot18",2013-11-09,10.05
"Bench3Plot18",2013-11-10,10.79
"Bench3Plot18",2013-11-11,11.62
"Bench3Plot18",2013-11-12,12.23
"Bench3Plot18",2013-11-13,11.74
"Bench3Plot18",2013-11-14,10.26
"Bench3Plot18",2013-11-15,9.68
"Bench3Plot18",2013-11-16,10.6
"Bench3Plot18",2013-11-17,10.83
"Bench3Plot18",2013-11-18,11.09
"Bench3Plot18",2013-11-19,10.24
"Bench3Plot18",2013-11-20,8.03
"Bench3Plot18",2013-11-21,7.5
"Bench3Plot18",2013-11-22,7.95
"Bench3Plot18",2013-11-23,9.39
"Bench3Plot18",2013-11-24,8.56
"Bench3Plot18",2013-11-25,9.53
"Bench3Plot18",2013-11-26,9.84
"Bench3Plot18",2013-11-27,10.53
"Bench3Plot18",2013-11-28,10.89
"Bench3Plot18",2013-11-29,9.72
"Bench3Plot18",2013-11-30,10.48
"Bench3Plot18",2013-12-01,10.85
"Bench3Plot18",2013-12-02,9.31
"Bench3Plot18",2013-12-03,7.61
"Bench3Plot18",2013-12-04,5.34
"Bench3Plot18",2013-12-05,4.18
"Bench3Plot18",2013-12-06,4.15
"Bench3Plot18",2013-12-07,3.83
"Bench3Plot18",2013-12-08,3.33
"Bench3Plot18",2013-12-09,5.82
"Bench3Plot18",2013-12-10,7.48
"Bench3Plot18",2013-12-11,7.94
"Bench3Plot18",2013-12-12,7.03
"Bench3Plot18",2013-12-13,9.17
"Bench3Plot18",2013-12-14,8.63
"Bench3Plot18",2013-12-15,9.01
"Bench3Plot18",2013-12-16,9.19
"Bench3Plot18",2013-12-17,8.08
"Bench3Plot18",2013-12-18,7.96
"Bench3Plot18",2013-12-19,6.29
"Bench3Plot18",2013-12-20,7.7
"Bench3Plot18",2013-12-21,8.76
"Bench3Plot18",2013-12-22,9
"Bench3Plot18",2013-12-23,8.5
"Bench3Plot18",2013-12-24,8.01
"Bench3Plot18",2013-12-25,8.32
"Bench3Plot18",2013-12-26,9.39
"Bench3Plot18",2013-12-27,9.17
"Bench3Plot18",2013-12-28,9.11
"Bench3Plot18",2013-12-29,8.41
"Bench3Plot18",2013-12-30,8.63
"Bench3Plot18",2013-12-31,8.66
"Bench3Plot18",2014-01-01,8.39
"Bench3Plot18",2014-01-02,8.4
"Bench3Plot18",2014-01-03,7.03
"Bench3Plot18",2014-01-04,6.56
"Bench3Plot18",2014-01-05,7.92
"Bench3Plot18",2014-01-06,7.88
"Bench3Plot18",2014-01-07,8.63
"Bench3Plot18",2014-01-08,9.11
"Bench3Plot18",2014-01-09,8.72
"Bench3Plot18",2014-01-10,9.11
"Bench3Plot18",2014-01-11,9.14
"Bench3Plot18",2014-01-12,9.27
"Bench3Plot18",2014-01-13,9.45
"Bench3Plot18",2014-01-14,9.23
"Bench3Plot18",2014-01-15,8.84
"Bench3Plot18",2014-01-16,9
"Bench3Plot18",2014-01-17,8.57
"Bench3Plot18",2014-01-18,8.13
"Bench3Plot18",2014-01-19,8.5
"Bench3Plot18",2014-01-20,8.7
"Bench3Plot18",2014-01-21,8.77
"Bench3Plot18",2014-01-22,9.03
"Bench3Plot18",2014-01-23,9.53
"Bench3Plot18",2014-01-24,9.65
"Bench3Plot18",2014-01-25,10.95
"Bench3Plot18",2014-01-26,10.85
"Bench3Plot18",2014-01-27,9.12
"Bench3Plot18",2014-01-28,9.78
"Bench3Plot18",2014-01-29,9.54
"Bench3Plot18",2014-01-30,9.14
"Bench3Plot18",2014-01-31,8.41
"Bench3Plot18",2014-02-01,7.7
"Bench3Plot18",2014-02-02,8.45
"Bench3Plot18",2014-02-03,7.91
"Bench3Plot18",2014-02-04,7.84
"Bench3Plot18",2014-02-05,5.19
"Bench3Plot18",2014-02-06,4.57
"Bench3Plot18",2014-02-07,7.18
"Bench3Plot18",2014-02-08,8.25
"Bench3Plot18",2014-02-09,10.32
"Bench3Plot18",2014-02-10,9.54
"Bench3Plot18",2014-02-11,9.7
"Bench3Plot18",2014-02-12,10.1
"Bench3Plot18",2014-02-13,10.08
"Bench3Plot18",2014-02-14,10.19
"Bench3Plot18",2014-02-15,10.01
"Bench3Plot18",2014-02-16,9.5
"Bench3Plot18",2014-02-17,9.99
"Bench3Plot18",2014-02-18,9.79
"Bench3Plot18",2014-02-19,9.81
"Bench3Plot18",2014-02-20,10.18
"Bench3Plot18",2014-02-21,10.41
"Bench3Plot18",2014-02-22,11.34
"Bench3Plot18",2014-02-23,10.06
"Bench3Plot18",2014-02-24,11.74
"Bench3Plot18",2014-02-25,13.43
"Bench3Plot18",2014-02-26,10.91
"Bench3Plot18",2014-02-27,11.65
"Bench3Plot18",2014-02-28,11.3
"Bench3Plot18",2014-03-01,10.63
"Bench3Plot18",2014-03-02,10.81
"Bench3Plot18",2014-03-03,11.02
"Bench3Plot18",2014-03-04,11.41
"Bench3Plot18",2014-03-05,11.78
"Bench3Plot18",2014-03-06,11.2
"Bench3Plot18",2014-03-07,12.81
"Bench3Plot18",2014-03-08,11.61
"Bench3Plot18",2014-03-09,11.87
"Bench3Plot18",2014-03-10,12.46
"Bench3Plot18",2014-03-11,12.39
"Bench3Plot18",2014-03-12,11.76
"Bench3Plot18",2014-03-13,11.49
"Bench3Plot18",2014-03-14,12.27
"Bench3Plot18",2014-03-15,11.31
"Bench3Plot18",2014-03-16,11.18
"Bench3Plot18",2014-03-17,10.28
"Bench3Plot18",2014-03-18,10.15
"Bench3Plot18",2014-03-19,10.88
"Bench3Plot18",2014-03-20,10.53
"Bench3Plot18",2014-03-21,10.44
"Bench3Plot18",2014-03-22,11.55
"Bench3Plot18",2014-03-23,12.24
"Bench3Plot18",2014-03-24,11.92
"Bench3Plot18",2014-03-25,11.31
"Bench3Plot18",2014-03-26,11.2
"Bench3Plot18",2014-03-27,11.26
"Bench3Plot18",2014-03-28,11.14
"Bench3Plot18",2014-03-29,11.17
"Bench3Plot18",2014-03-30,10.57
"Bench3Plot18",2014-03-31,9.81
"Bench3Plot18",2014-04-01,10.11
"Bench3Plot18",2014-04-02,10.89
"Bench3Plot18",2014-04-03,10.96
"Bench3Plot18",2014-04-04,11.65
"Bench3Plot18",2014-04-05,11.56
"Bench3Plot18",2014-04-06,12.73
"Bench3Plot18",2014-04-07,12.42
"Bench3Plot18",2014-04-08,12.97
"Bench3Plot18",2014-04-09,12.63
"Bench3Plot18",2014-04-10,11.8
"Bench3Plot18",2014-04-11,11.45
"Bench3Plot18",2014-04-12,10.83
"Bench3Plot18",2014-04-13,11.26
"Bench3Plot18",2014-04-14,10.53
"Bench3Plot18",2014-04-15,9.99
"Bench3Plot18",2014-04-16,10.41
"Bench3Plot18",2014-04-17,10.53
"Bench3Plot18",2014-04-18,10.92
"Bench3Plot18",2014-04-19,10.48
"Bench3Plot18",2014-04-20,12.14
"Bench3Plot18",2014-04-21,12.32
"Bench3Plot18",2014-04-22,12.14
"Bench3Plot18",2014-04-23,11.21
"Bench3Plot18",2014-04-24,12.63
"Bench3Plot18",2014-04-25,12.25
"Bench3Plot18",2014-04-26,10.4
"Bench3Plot18",2014-04-27,11.25
"Bench3Plot18",2014-04-28,11.15
"Bench3Plot18",2014-04-29,12.19
"Bench3Plot18",2014-04-30,13.34
"Bench3Plot18",2014-05-01,13.98
"Bench3Plot18",2014-05-02,13.45
"Bench3Plot18",2014-05-03,13.12
"Bench3Plot18",2014-05-04,13.13
"Bench3Plot18",2014-05-05,14.34
"Bench3Plot18",2014-05-06,15.1
"Bench3Plot18",2014-05-07,14.61
"Bench3Plot18",2014-05-08,12.21
"Bench3Plot18",2014-05-09,12.65
"Bench3Plot18",2014-05-10,13.98
"Bench3Plot18",2014-05-11,13.42
"Bench3Plot18",2014-05-12,14.33
"Bench3Plot18",2014-05-13,14.25
"Bench3Plot18",2014-05-14,14.44
"Bench3Plot18",2014-05-15,14.22
"Bench3Plot18",2014-05-16,15.11
"Bench3Plot18",2014-05-17,16
"Bench3Plot18",2014-05-18,14.56
"Bench3Plot18",2014-05-19,16.31
"Bench3Plot18",2014-05-20,15.59
"Bench3Plot18",2014-05-21,14.53
"Bench3Plot18",2014-05-22,13.07
"Bench3Plot18",2014-05-23,13.06
"Bench3Plot18",2014-05-24,13.64
"Bench3Plot18",2014-05-25,11.9
"Bench3Plot18",2014-05-26,14.18
"Bench3Plot18",2014-05-27,12.53
"Bench3Plot18",2014-05-28,13.3
"Bench3Plot18",2014-05-29,13.76
"Bench3Plot18",2014-05-30,11.96
"Bench3Plot18",2014-05-31,11.43
"Bench3Plot18",2014-06-01,11.94
"Bench3Plot18",2014-06-02,11.21
"Bench3Plot18",2014-06-03,10.94
"Bench3Plot18",2014-06-04,11.67
"Bench3Plot18",2014-06-05,11.84
"Bench3Plot18",2014-06-06,11.73
"Bench3Plot18",2014-06-07,12.32
"Bench3Plot18",2014-06-08,12.27
"Bench3Plot18",2014-06-09,12.34
"Bench3Plot18",2014-06-10,10.94
"Bench3Plot18",2014-06-11,10.28
"Bench3Plot18",2014-06-12,10.76
"Bench3Plot18",2014-06-13,10.5
"Bench3Plot18",2014-06-14,13.44
"Bench3Plot18",2014-06-15,12.38
"Bench3Plot18",2014-06-16,12.37
"Bench3Plot18",2014-06-17,14.38
"Bench3Plot18",2014-06-18,14.96
"Bench3Plot18",2014-06-19,14.33
"Bench3Plot18",2014-06-20,14.18
"Bench3Plot18",2014-06-21,12.22
"Bench3Plot18",2014-06-22,11.28
"Bench3Plot18",2014-06-23,10.65
"Bench3Plot18",2014-06-24,12.78
"Bench3Plot18",2014-06-25,12.38
"Bench3Plot18",2014-06-26,13.46
"Bench3Plot18",2014-06-27,14.07
"Bench3Plot18",2014-06-28,14.02
"Bench3Plot18",2014-06-29,14.55
"Bench3Plot18",2014-06-30,14.9
"Bench3Plot18",2014-07-01,15.61
"Bench3Plot18",2014-07-02,15.68
"Bench3Plot18",2014-07-03,13.96
"Bench3Plot18",2014-07-04,12.74
"Bench3Plot18",2014-07-05,13.58
"Bench3Plot18",2014-07-06,13.61
"Bench3Plot18",2014-07-07,12.47
"Bench3Plot18",2014-07-08,11.21
"Bench3Plot18",2014-07-09,10.74
"Bench3Plot18",2014-07-10,10.9
"Bench3Plot18",2014-07-11,10.3
"Bench3Plot18",2014-07-12,12.28
"Bench3Plot18",2014-07-13,12.4
"Bench3Plot18",2014-07-14,12.58
"Bench3Plot18",2014-07-15,11.64
"Bench3Plot18",2014-07-16,11.21
"Bench3Plot18",2014-07-17,11.9
"Bench3Plot18",2014-07-18,11.78
"Bench3Plot18",2014-07-19,12.04
"Bench3Plot18",2014-07-20,10.86
"Bench3Plot18",2014-07-21,10.36
"Bench3Plot18",2014-07-22,11.87
"Bench3Plot18",2014-07-23,13.35
"Bench3Plot18",2014-07-24,14.41
"Bench3Plot18",2014-07-25,14.29
"Bench3Plot18",2014-07-26,13.88
"Bench3Plot18",2014-07-27,12.24
"Bench3Plot18",2014-07-28,11.29
"Bench3Plot18",2014-07-29,11.5
"Bench3Plot18",2014-07-30,11.42
"Bench3Plot18",2014-07-31,11.61
"Bench3Plot18",2014-08-01,11.36
"Bench3Plot18",2014-08-02,11.85
"Bench3Plot18",2014-08-03,12.53
"Bench3Plot18",2014-08-04,11
"Bench3Plot18",2014-08-05,12.38
"Bench3Plot18",2014-08-06,12.82
"Bench3Plot18",2014-08-07,11.38
"Bench3Plot18",2014-08-08,11.47
"Bench3Plot18",2014-08-09,11.39
"Bench3Plot18",2014-08-10,10.91
"Bench3Plot18",2014-08-11,10.4
"Bench3Plot18",2014-08-12,12.18
"Bench3Plot18",2014-08-13,13.28
"Bench3Plot18",2014-08-14,13.28
"Bench3Plot18",2014-08-15,13.97
"Bench3Plot18",2014-08-16,13.32
"Bench3Plot18",2014-08-17,11.69
"Bench3Plot18",2014-08-18,10.82
"Bench3Plot18",2014-08-19,11.65
"Bench3Plot18",2014-08-20,11.76
"Bench3Plot18",2014-08-21,12.59
"Bench3Plot18",2014-08-22,13.61
"Bench3Plot18",2014-08-23,11.5
"Bench3Plot18",2014-08-24,12.49
"Bench3Plot18",2014-08-25,11.08
"Bench3Plot18",2014-08-26,10.99
"Bench3Plot18",2014-08-27,11.56
"Bench3Plot18",2014-08-28,11.57
"Bench3Plot18",2014-08-29,12.07
"Bench3Plot18",2014-08-30,12.9
"Bench3Plot18",2014-08-31,13.06
"Bench3Plot18",2014-09-01,14.28
"Bench3Plot18",2014-09-02,13.01
"Bench3Plot18",2014-09-03,12.81
"Bench3Plot18",2014-09-04,11.42
"Bench3Plot18",2014-09-05,11.68
"Bench3Plot18",2014-09-06,11.2
"Bench3Plot18",2014-09-07,12.67
"Bench3Plot18",2014-09-08,13.09
"Bench3Plot18",2014-09-09,12.46
"Bench3Plot18",2014-09-10,12.3
"Bench3Plot18",2014-09-11,11.29
"Bench3Plot18",2014-09-12,10.76
"Bench3Plot18",2014-09-13,11.3
"Bench3Plot18",2014-09-14,12.5
"Bench3Plot18",2014-09-15,12.11
"Bench3Plot18",2014-09-16,13.32
"Bench3Plot18",2014-09-17,12.23
"Bench3Plot18",2014-09-18,13.92
"Bench3Plot18",2014-09-19,13.48
"Bench3Plot18",2014-09-20,12.29
"Bench3Plot18",2014-09-21,13.35
"Bench3Plot18",2014-09-22,13.84
"Bench3Plot18",2014-09-23,14.84
"Bench3Plot18",2014-09-24,13.9
"Bench3Plot18",2014-09-25,14.75
"Bench3Plot18",2014-09-26,15.69
"Bench3Plot18",2014-09-27,15.54
"Bench3Plot18",2014-09-28,15.27
"Bench3Plot18",2014-09-29,15.36
"Bench3Plot18",2014-09-30,15.56
"Bench3Plot18",2014-10-01,14.99
"Bench3Plot18",2014-10-02,14.08
"Bench3Plot18",2014-10-03,14.24
"Bench3Plot18",2014-10-04,12.93
"Bench3Plot18",2014-10-05,12.48
"Bench3Plot18",2014-10-06,12.28
"Bench3Plot18",2014-10-07,11.8
"Bench3Plot18",2014-10-08,12.19
"Bench3Plot18",2014-10-09,12.25
"Bench3Plot18",2014-10-10,13
"Bench3Plot18",2014-10-11,14.09
"Bench3Plot18",2014-10-12,13.61
"Bench3Plot18",2014-10-13,13.41
"Bench3Plot18",2014-10-14,14.51
"Bench3Plot18",2014-10-15,14.07
"Bench3Plot18",2014-10-16,14.86
"Bench3Plot18",2014-10-17,14.52
"Bench3Plot18",2014-10-18,15.06
"Bench3Plot18",2014-10-19,15.27
"Bench3Plot18",2014-10-20,15.31
"Bench3Plot18",2014-10-21,15.24
"Bench3Plot18",2014-10-22,15.1
"Bench3Plot18",2014-10-23,14.74
"Bench3Plot18",2014-10-24,14.34
"Bench3Plot18",2014-10-25,14.34
"Bench3Plot18",2014-10-26,13.93
"Bench3Plot18",2014-10-27,13.88
"Bench3Plot18",2014-10-28,14.52
"Bench3Plot18",2014-10-29,15.11
"Bench3Plot18",2014-10-30,15.07
"Bench3Plot18",2014-10-31,15
"Bench3Plot18",2014-11-01,14.62
"Bench3Plot18",2014-11-02,13.79
"Bench3Plot18",2014-11-03,14.52
"Bench3Plot18",2014-11-04,14.44
"Bench3Plot18",2014-11-05,15.04
"Bench3Plot18",2014-11-06,14.54
"Bench3Plot18",2014-11-07,13.62
"Bench3Plot18",2014-11-08,13.27
"Bench3Plot18",2014-11-09,13.84
"Bench3Plot18",2014-11-10,13.01
"Bench3Plot18",2014-11-11,11.89
"Bench3Plot18",2014-11-12,10.33
"Bench3Plot18",2014-11-13,11.55
"Bench3Plot18",2014-11-14,12.32
"Bench3Plot18",2014-11-15,10.59
"Bench3Plot18",2014-11-16,8.56
"Bench3Plot18",2014-11-17,9.06
"Bench3Plot18",2014-11-18,9.84
"Bench3Plot18",2014-11-19,11.2
"Bench3Plot18",2014-11-20,12.71
"Bench3Plot18",2014-11-21,13.06
"Bench3Plot18",2014-11-22,12.54
"Bench3Plot18",2014-11-23,13.08
"Bench3Plot18",2014-11-24,13.13
"Bench3Plot18",2014-11-25,13.54
"Bench3Plot18",2014-11-26,13.53
"Bench3Plot18",2014-11-27,13.48
"Bench3Plot18",2014-11-28,13.25
"Bench3Plot18",2014-11-29,12.22
"Bench3Plot18",2014-11-30,11.37
"Bench3Plot18",2014-12-01,11.1
"Bench3Plot18",2014-12-02,11.58
"Bench3Plot18",2014-12-03,11.38
"Bench3Plot18",2014-12-04,13.06
"Bench3Plot18",2014-12-05,12.92
"Bench3Plot18",2014-12-06,12.32
"Bench3Plot18",2014-12-07,12.91
"Bench3Plot18",2014-12-08,13.16
"Bench3Plot18",2014-12-09,13.76
"Bench3Plot18",2014-12-10,13.45
"Bench3Plot18",2014-12-11,13.19
"Bench3Plot18",2014-12-12,13.07
"Bench3Plot18",2014-12-13,12.43
"Bench3Plot18",2014-12-14,11.38
"Bench3Plot18",2014-12-15,12.23
"Bench3Plot18",2014-12-16,12.5
"Bench3Plot18",2014-12-17,11.99
"Bench3Plot18",2014-12-18,12.24
"Bench3Plot18",2014-12-19,12.12
"Bench3Plot18",2014-12-20,13.27
"Bench3Plot18",2014-12-21,13.1
"Bench3Plot18",2014-12-22,13.31
"Bench3Plot18",2014-12-23,13.2
"Bench3Plot18",2014-12-24,12.24
"Bench3Plot18",2014-12-25,12.1
"Bench3Plot18",2014-12-26,12.03
"Bench3Plot18",2014-12-27,12.17
"Bench3Plot18",2014-12-28,11.67
"Bench3Plot18",2014-12-29,11.57
"Bench3Plot18",2014-12-30,8.59
"Bench3Plot18",2014-12-31,7.07
"Bench3Plot18",2015-01-01,9.79
"Bench3Plot18",2015-01-02,10.55
"Bench3Plot18",2015-01-03,11.44
"Bench3Plot18",2015-01-04,11.77
"Bench3Plot18",2015-01-05,11.65
"Bench3Plot18",2015-01-06,11.39
"Bench3Plot18",2015-01-07,11.6
"Bench3Plot18",2015-01-08,11.2
"Bench3Plot18",2015-01-09,11.13
"Bench3Plot18",2015-01-10,11.58
"Bench3Plot18",2015-01-11,11.46
"Bench3Plot18",2015-01-12,12.14
"Bench3Plot18",2015-01-13,12.21
"Bench3Plot18",2015-01-14,11.63
"Bench3Plot18",2015-01-15,11.71
"Bench3Plot18",2015-01-16,12.53
"Bench3Plot18",2015-01-17,12.76
"Bench3Plot18",2015-01-18,12.44
"Bench3Plot18",2015-01-19,11.86
"Bench3Plot18",2015-01-20,11.09
"Bench3Plot18",2015-01-21,10.42
"Bench3Plot18",2015-01-22,10.81
"Bench3Plot18",2015-01-23,11.81
"Bench3Plot18",2015-01-24,12.08
"Bench3Plot18",2015-01-25,12.8
"Bench3Plot18",2015-01-26,12.75
"Bench3Plot18",2015-01-27,12.6
"Bench3Plot18",2015-01-28,13.75
"Bench3Plot18",2015-01-29,13.34
"Bench3Plot18",2015-01-30,12.73
"Bench3Plot18",2015-01-31,12.43
"Bench3Plot18",2015-02-01,12.07
"Bench3Plot18",2015-02-02,12.38
"Bench3Plot18",2015-02-03,11.82
"Bench3Plot18",2015-02-04,12.16
"Bench3Plot18",2015-02-05,12.87
"Bench3Plot18",2015-02-06,12.65
"Bench3Plot18",2015-02-07,12.35
"Bench3Plot18",2015-02-08,12.4
"Bench3Plot18",2015-02-09,12.1
"Bench3Plot18",2015-02-10,12.16
"Bench3Plot18",2015-02-11,12.34
"Bench3Plot18",2015-02-12,12.39
"Bench3Plot18",2015-02-13,12.81
"Bench3Plot18",2015-02-14,12.85
"Bench3Plot18",2015-02-15,13.7
"Bench3Plot18",2015-02-16,13.76
"Bench3Plot18",2015-02-17,11.45
"Bench3Plot18",2015-02-18,11.77
"Bench3Plot18",2015-02-19,11.56
"Bench3Plot18",2015-02-20,11.11
"Bench3Plot18",2015-02-21,10.55
"Bench3Plot18",2015-02-22,9.41
"Bench3Plot18",2015-02-23,10.52
"Bench3Plot18",2015-02-24,11.95
"Bench3Plot18",2015-02-25,12.99
"Bench3Plot18",2015-02-26,11.82
"Bench3Plot18",2015-02-27,11.98
"Bench3Plot18",2015-02-28,12.19
"Bench3Plot18",2015-03-01,11
"Bench3Plot18",2015-03-02,11.22
"Bench3Plot18",2015-03-03,10.41
"Bench3Plot18",2015-03-04,9.57
"Bench3Plot18",2015-03-05,10.28
"Bench3Plot18",2015-03-06,10.99
"Bench3Plot18",2015-03-07,10.95
"Bench3Plot18",2015-03-08,11.31
"Bench3Plot18",2015-03-09,11.27
"Bench3Plot18",2015-03-10,11.07
"Bench3Plot18",2015-03-11,11.74
"Bench3Plot18",2015-03-12,13.55
"Bench3Plot18",2015-03-13,12.59
"Bench3Plot18",2015-03-14,12.47
"Bench3Plot18",2015-03-15,11.96
"Bench3Plot18",2015-03-16,12.88
"Bench3Plot18",2015-03-17,12.18
"Bench3Plot18",2015-03-18,12.56
"Bench3Plot18",2015-03-19,12.3
"Bench3Plot18",2015-03-20,11.75
"Bench3Plot18",2015-03-21,11.8
"Bench3Plot18",2015-03-22,11.42
"Bench3Plot18",2015-03-23,11.47
"Bench3Plot18",2015-03-24,12.22
"Bench3Plot18",2015-03-25,12.91
"Bench3Plot18",2015-03-26,13.92
"Bench3Plot18",2015-03-27,12.92
"Bench3Plot18",2015-03-28,13.59
"Bench3Plot18",2015-03-29,13.68
"Bench3Plot18",2015-03-30,13.08
"Bench3Plot18",2015-03-31,12.72
"Bench3Plot18",2015-04-01,12.21
"Bench3Plot18",2015-04-02,12.02
"Bench3Plot18",2015-04-03,11.22
"Bench3Plot18",2015-04-04,11.38
"Bench3Plot18",2015-04-05,10.79
"Bench3Plot18",2015-04-06,10.86
"Bench3Plot18",2015-04-07,11.39
"Bench3Plot18",2015-04-08,12.02
"Bench3Plot18",2015-04-09,13.38
"Bench3Plot18",2015-04-10,12.88
"Bench3Plot18",2015-04-11,12.82
"Bench3Plot18",2015-04-12,13.18
"Bench3Plot18",2015-04-13,11.67
"Bench3Plot18",2015-04-14,12.42
"Bench3Plot18",2015-04-15,11.89
"Bench3Plot18",2015-04-16,11.41
"Bench3Plot18",2015-04-17,12.09
"Bench3Plot18",2015-04-18,11.01
"Bench3Plot18",2015-04-19,10.52
"Bench3Plot18",2015-04-20,10.03
"Bench3Plot18",2015-04-21,10.02
"Bench3Plot18",2015-04-22,10.17
"Bench3Plot18",2015-04-23,9.8
"Bench3Plot18",2015-04-24,10.1
"Bench3Plot18",2015-04-25,12.45
"Bench3Plot18",2015-04-26,11.17
"Bench3Plot18",2015-04-27,13.35
"Bench3Plot18",2015-04-28,12.54
"Bench3Plot18",2015-04-29,12.24
"Bench3Plot18",2015-04-30,11.52
"Bench3Plot18",2015-05-01,11.1
"Bench3Plot18",2015-05-02,10.32
"Bench3Plot18",2015-05-03,10.03
"Bench3Plot18",2015-05-04,10.32
"Bench3Plot18",2015-05-05,11.17
